subject,file,stimuli_order,item_id,headword,meaning,example,Response,RT_ms
86,cleaned_43b,1067,792,牙床,名词。牙龈的通称。,最近可能因为上火，我的牙床有些肿痛，连吃饭都变得不那么香了。,3,2751.59999999404
86,cleaned_43b,1068,53,下水,动词。把某些纺织品、纤维等浸在水中使收缩。,这件料子等下水后再拿去做衣服。,5,4967.09999999404
86,cleaned_43b,1069,431,居处,动词。居住（在某个地方）。,居处陋巷。,3,1928.199999994133
86,cleaned_43b,1070,1074,隔断,动词。阻隔；使断绝。,高山大河隔不断我们两国人民之间的联系和往来。,4,5419.399999991059
86,cleaned_43b,1071,820,用人,名词。仆人。,她是曾家多年的用人，大奶奶的丈夫就吃她的乳水哺养大的。,4,3696.5
86,cleaned_43b,1072,631,旋子,名词。温酒时盛水的金属器具。,他吩咐童子用旋子温酒，来招待刚到的客人。,7,4038.799999999814
86,cleaned_43b,1073,1032,通名,动词。说出自己的姓名（旧戏曲、小说描写武将交战时多用）。,来将通名！,7,1497.299999990966
86,cleaned_43b,1074,699,民运,名词。指民众运动。,历史上那场轰轰烈烈的民运，推动了社会进步和变革的浪潮。,7,3176.399999999907
86,cleaned_43b,1075,233,合体,形容词。合身。,雪白的工作服很合体。,3,2227.699999996927
86,cleaned_43b,1076,694,残毒,名词。作物、牧草等上面残存的农药或其他污染物质；动物吃了含毒植物后残存在肉、乳、蛋、毛里面的农药或其他污染物质。,从目前看，农药残毒是农药污染的主要因素。,4,5005
86,cleaned_43b,1077,411,小儿,名词。〈口语〉指幼年。,我从小儿就喜欢在院子里追逐蝴蝶，享受大自然的乐趣。,4,5533.399999999907
86,cleaned_43b,1078,119,作难,动词。为难。,从中作难。,5,4133.899999991059
86,cleaned_43b,1079,497,得了,形容词。表示情况很严重（用于反问或否定式）。,不得了啦，出了事故啦！,3,2230.300000003073
86,cleaned_43b,1080,414,小号,名词。商人谦称自己的铺子。,郭掌柜道：他可是小号的老主顾。,7,3759.199999996927
86,cleaned_43b,1081,922,草本,名词。文稿的底本。,他在完成最终稿件之前，反复修改了多次草本，力求每一个细节都尽善尽美。,7,6269.999999991152
86,cleaned_43b,1082,492,当年,名词；时间词。本年；同一年。,这个工厂当年兴建，当年投产。,3,5030.399999993853
86,cleaned_43b,1083,170,分别,副词。分头；各自。,几个人分别去做动员工作。,3,4378.399999999907
86,cleaned_43b,1084,931,血晕,动词。受伤后皮肤未破，呈红紫色。,他的胳膊不小心磕了一下，今天就已经血晕了。,6,5379.900000003166
86,cleaned_43b,1085,182,切面,名词。切成的面条儿。,妈妈的手艺真好，切面又细又均匀。,5,6458.299999999814
86,cleaned_43b,1086,304,地头,名词。书页下端的空白处。,这书地头太窄了。,7,2943.299999994226
86,cleaned_43b,1087,85,中学,名词。对青少年实施中等教育的学校。,在中学教育方面，要逐步改变普通高中过多，职业中学太少的状况。,6,5143.500000002794
86,cleaned_43b,1088,830,白条,名词。财务上指不符合财会制度规定的非正式单据。,打白条。,7,2937.999999997206
86,cleaned_43b,1089,136,倾倒,动词。形容十分佩服或爱慕。,他的演技，令全场观众为之倾倒。,5,3432.20000000298
86,cleaned_43b,1090,1083,霸气,名词。专横的气势。,霸气十足。,5,1896.099999996834
86,cleaned_43b,1091,541,扶桑,名词。朱槿。,园丁培育了一片扶桑作为花园的观赏花木。,7,4240.499999993946
86,cleaned_43b,1092,305,地道,名词。在地面下掘成的交通坑道（多用于军事）。,地道战。,4,3157.399999999907
86,cleaned_43b,1093,74,世故,名词。处世经验。,人情世故。,5,2119.899999997113
86,cleaned_43b,1094,881,罢了,动词。因遇到困难而作罢。,春节本来想去旅游，可买不到票，只好罢了。,5,4608.200000000186
86,cleaned_43b,1095,317,垫圈,名词。垫在被连接件与螺母之间的零件，一般为扁平形的金属环。,为了防止水管漏水，工人们在接口处安装了新的垫圈。,7,6838.099999991246
86,cleaned_43b,1096,715,油茶,名词。用油茶面儿冲成的糊状食品。,油茶的味道有些苦涩，但正是这独特的风味，让人回味无穷，它不仅滋养身体，也滋养着我们对家乡的记忆。,7,2493.299999990966
86,cleaned_43b,1097,33,上门,动词。上门闩。,“老李！上门哪！该玩玩去了！”马威笑着说。“好，关门！”李子荣笑着回答。,7,15872.59999999404
86,cleaned_43b,1098,688,正色,副词。态度严肃；神色严厉。,正色拒绝。,6,4598.000000002794
86,cleaned_43b,1099,729,流放,动词。把原木放在江河中顺流运输。,流放到贮木场的木材25000多立方米。,7,13785.09999999963
86,cleaned_43b,1100,886,翻腾,动词。翻动。,几个柜子都翻腾到了，也没找着那件衣服。,5,6437.800000002608
86,cleaned_43b,1101,241,合计,动词。商量。,大家合计合计这事该怎么办。,3,3919.299999999814
86,cleaned_43b,1102,805,球台,名词。球体被两个平行平面所截而夹在两平面中间的部分。,在数学中，夹在两平行平面间的部分叫做球台，两平行平面间的距离叫做球台的高。,7,3123.999999990687
86,cleaned_43b,1103,133,倒转,动词。倒过来；反过来。,倒转来说，道理也是一样。,3,2947.299999991432
86,cleaned_43b,1104,228,口服,动词。口头上表示信服。,口服心不服。,4,3732.700000000186
86,cleaned_43b,1105,707,水龙,名词。多年生草本植物，叶子长椭圆形，花黄色，蒴果圆柱形。生在沼泽等浅水中，全草入药。,水龙在这片沼泽地里生长得十分茂盛。,7,2607.899999991059
86,cleaned_43b,1106,844,短款,动词。指结账时现金的数额少于账面的数额。,经过细致的检查，我们发现昨晚的收银记录存在短款现象，需要尽快查明原因并妥善处理，以免影响店铺的正常运营。,7,3026.199999997392
86,cleaned_43b,1107,460,开展,动词。使从小向大发展；使展开。,开展批评与自我批评。,3,3502.500000002794
86,cleaned_43b,1108,380,婉辞,动词。婉言拒绝。,他婉辞了对方的邀请。,4,1894.099999999627
86,cleaned_43b,1109,804,现世,动词。出丑；丢脸。,你没本事做这工作就不要现世！,7,5516.899999996647
86,cleaned_43b,1110,321,外带,动词。又加上；外加。,她要洗衣、做饭，外带照顾老人，没有时间干别的事了。,4,5543.499999994412
86,cleaned_43b,1111,856,空门,名词。指某些球类比赛中因守门员离开而无人把守的球门。,面对空门却把球踢飞了。,7,1765.599999991246
86,cleaned_43b,1112,879,罗锅,动词。〈口语〉弯（腰）。,罗锅着腰坐在炕上。,3,4516.099999996834
86,cleaned_43b,1113,658,机制,名词。泛指一个工作系统的组织或部分之间相互作用的过程和方式。,市场机制。,6,3363.399999993853
86,cleaned_43b,1114,308,地道,形容词。（工作或材料的质量）实在；够标准。,他干的活儿真地道。,4,5021.200000000186
86,cleaned_43b,1115,17,上来,动词；趋向动词。用在动词后，表示成功地完成某事。,这个问题你一定答得上来。,3,2898.20000000298
86,cleaned_43b,1116,59,下线,动词。指汽车、电器等在生产线上组装完毕，可以出厂。,环保公交车本周内下线。,6,7121.29999999702
86,cleaned_43b,1117,278,唱名,动词。高声点名。,投完票，过一会就唱名计票。,3,5113.899999996647
86,cleaned_43b,1118,256,吧唧,拟声词。形容脚掌拍打泥泞地面等的声音。,他光着脚在雨地里吧唧吧唧地走。,2,2902.400000003166
87,cleaned_44a,1,562,抽打,动词。用掸子、毛巾等在衣物上打，以除掉灰尘。,大衣上满是土，得抽打抽打。,2,9413.099999952305
87,cleaned_44a,2,1098,飞白,名词。一种特殊的书法，笔画中露出一丝丝的白地，像用枯笔写成的样子。也叫飞白书。,他的飞白书写的很是不错，经常受到老教授的赞赏。,6,15624.79999995232
87,cleaned_44a,3,1043,避讳,动词。不愿说出或听到某些会引起不愉快的字眼儿。,行船的人避讳“翻、沉”等字眼儿。,6,7913.59999997617
87,cleaned_44a,4,236,合口,形容词。适合口味。,味道合口。,2,4706.700000000012
87,cleaned_44a,5,1094,颠连,形容词。〈书面语〉形容连绵不断。,群山颠连起伏。,5,5738.999999904656
87,cleaned_44a,6,213,反正,动词。敌方的军队或人员投到己方。,敌方将领看到大势已去，决定率领手下反正，向我们投降。,7,8167.399999976158
87,cleaned_44a,7,117,作法,名词。作文的方法。,文章作法。,6,9368.599999904633
87,cleaned_44a,8,480,引种,动词。把别的地区的动植物优良品种引入本地区，选择适于本地区条件的加以繁殖推广。,考虑到当地的气候和土壤条件，专家们精心挑选了一批适合引种的作物。,6,6343.599999952305
87,cleaned_44a,9,202,印花,名词。由政府有关部门发售，规定贴在契约、凭证等上面，作为税款的一种特制印刷品。全称印花税票。,这种印花比普通的邮票稍微大一点，当中一颗红心，两边各四个字：“万众一心”和“勿忘国耻”。,7,4756.700000000012
87,cleaned_44a,10,745,游方,动词。云游四方。,游方郎中。,5,4370.899999952293
87,cleaned_44a,11,521,扑棱,拟声词。形容翅膀抖动的声音。,扑棱一声，飞起一只小鸟。,2,5285.899999928486
87,cleaned_44a,12,884,翻腾,动词。在空中做翻转身体的动作。,向内翻腾两周半后稳稳落地。,4,3222.999999904656
87,cleaned_44a,13,1015,过火,动词。（发生火灾时）被火烧过。,这场火灾林场过火七百余亩。,7,9557.5
87,cleaned_44a,14,188,劈刀,名词。刀背较厚的刀，用来劈竹子、木头等。,看着前面一人多高的荆棘，爷爷举起劈刀向荆棘野草砍去。,4,10588.19999990461
87,cleaned_44a,15,126,倒仓,动词。把仓里的粮食全取出来，晾晒之后，再装进去。,今年秋天，我们要对粮仓进行倒仓，确保粮食干燥不霉变。,7,4268.999999976135
87,cleaned_44a,16,20,上线,动词。网站等开始运营，接入互联网。有时也指上网。,购物网今日正式上线。,5,10135.59999999998
87,cleaned_44a,17,890,背书,动词。背诵念过的书。,过去上私塾每天早晨要背书，背不出书要挨罚。,4,10347.29999992845
87,cleaned_44a,18,1032,通名,动词。说出自己的姓名（旧戏曲、小说描写武将交战时多用）。,来将通名！,6,6528.199999928474
87,cleaned_44a,19,482,引领,动词。引导；带领。,由当地人引领，穿过密林。,4,5123.09999997617
87,cleaned_44a,20,633,星星,名词。细小的点儿。,星星之火，可以燎原。,5,5780.099999999977
87,cleaned_44a,21,1084,霸气,形容词。蛮横，不讲道理。,这个人说话太霸气了。,5,5107.900000000023
87,cleaned_44a,22,908,自重,动词。注意自己的言行。,请自重些！,5,4609.999999904656
87,cleaned_44a,23,808,生人,名词。不认识的人（跟“熟人”相对）。,孩子怕见生人。,2,3574.099999928498
87,cleaned_44a,24,966,谦辞,名词。表示谦虚的言辞，如“过奖、不敢当”等。也作谦词。,与人交往时，恰当使用谦辞能够给对方留下良好的印象。,5,5697.199999904609
87,cleaned_44a,25,69,不复,副词。不再。,不复存在。,4,5514.699999904609
87,cleaned_44a,26,628,方家,名词。指医生。中医以方剂治病，所以称方家。,方家医案。,7,4218.299999999988
87,cleaned_44a,27,89,主拍,动词。主持拍摄。,这部影片由名导演主拍。,6,4725.799999999988
87,cleaned_44a,28,1028,选配,动词。选择优良种畜配种。,选配是家畜繁育的重要环节。,5,5893.19999995234
87,cleaned_44a,29,598,教学,动词。教书。,在乡村集镇上教小学，教学以外的杂事很多：赛神唱戏写通知，写神庙对联，村里人有了红白大事写请柬、谢帖、庚贴(婚约)、灵牌。,4,7823.999999976135
87,cleaned_44a,30,556,抢点,动词。晚点的车、船、飞机，为赶正点而加快行驶速度。,列车正抢点运行。,5,7478.099999999977
87,cleaned_44a,31,325,外道,形容词。指礼节过于客套周到反而显得疏远；见外。,你再谦让，就显得外道了。,4,11101.29999995232
87,cleaned_44a,32,924,草签,动词。缔约双方在条约、协议等的草案上临时签署自己的姓名。草签后还有待正式签字。,双方代表经过长时间的谈判，终于草签了这份合作协议。,7,5455.69999995234
87,cleaned_44a,33,705,水磨,动词。加水细磨。,花和尚鲁智深，使的就是这一件玩意儿，叫做水磨禅杖。,6,6975.099999928498
87,cleaned_44a,34,711,油嘴,形容词。说话油滑，善于狡辩。,油嘴滑舌。,4,4491.69999995234
87,cleaned_44a,35,67,下装,名词。下身穿的衣服。,她挑选了一件白色的上衣搭配蓝色的下装，显得十分清新。,5,3246.799999952316
87,cleaned_44a,36,479,引水,动词。引航的旧称。,经验丰富的引航员小心翼翼地引水着巨型油轮，避开暗礁与浅滩，安全地将其带入了繁忙的港口。,7,7105.399999904679
87,cleaned_44a,37,348,大气,名词。包围地球的气体，是干燥空气、水汽、微尘等的混合物。,不到十分钟，那声音就变得非常宏大，仿佛包笼着宇宙，吞吐着大气。,5,5412.499999904656
87,cleaned_44a,38,134,倒转,动词。倒着转动。,历史的车轮不会倒转。,2,4923.99999995227
87,cleaned_44a,39,505,恰恰,名词。拉丁舞的一种，源于墨西哥。4/4拍，舞曲节奏轻快，胯部摆动明显，舞姿诙谐风趣。［英cha-cha］,周末晚上，我和朋友们一起去学习恰恰舞，感觉既有趣又能锻炼身体。,5,4286.099999952363
